response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0661,0.0000,0.0000,0.0000,0.0659,0.0001,200,232.8047
0.0677,0.0000,0.0000,0.0000,0.0670,0.0005,200,232.8044
0.0828,0.0000,0.0000,0.0000,0.0826,0.0001,200,233.0044
0.0831,0.0000,0.0000,0.0000,0.0826,0.0004,200,233.0044
0.0380,0.0000,0.0000,0.0000,0.0378,0.0001,200,233.2044
0.0380,0.0000,0.0000,0.0000,0.0378,0.0001,200,233.2044
0.0432,0.0000,0.0000,0.0000,0.0430,0.0001,200,233.4044
0.0436,0.0000,0.0000,0.0000,0.0431,0.0004,200,233.4044
0.0582,0.0000,0.0000,0.0000,0.0578,0.0003,200,233.6042
0.0582,0.0000,0.0000,0.0000,0.0578,0.0003,200,233.6042
0.6058,0.0000,0.0000,0.0002,0.6050,0.0004,200,233.8046
0.6056,0.0000,0.0000,0.0000,0.6048,0.0004,200,233.8048
0.1541,0.0000,0.0000,0.0000,0.1538,0.0001,200,234.4104
0.1549,0.0000,0.0000,0.0000,0.1548,0.0000,200,234.4104
0.1297,0.0000,0.0000,0.0000,0.1295,0.0001,200,234.6045
0.1298,0.0000,0.0000,0.0000,0.1295,0.0002,200,234.6044
11.8841,0.0009,0.0000,0.0002,11.8822,0.0007,500,254.8060
11.8835,0.0006,0.0000,0.0001,11.8821,0.0007,500,254.8066
0.3634,0.0000,0.0000,0.0000,0.3632,0.0001,200,266.6902
0.3635,0.0000,0.0000,0.0000,0.3632,0.0001,200,266.6901
0.1728,0.0000,0.0000,0.0000,0.1726,0.0001,200,267.0537
0.1729,0.0000,0.0000,0.0000,0.1728,0.0001,200,267.0536
0.1536,0.0000,0.0000,0.0000,0.1534,0.0001,200,267.2264
0.1549,0.0000,0.0000,0.0000,0.1545,0.0001,200,267.2265
0.1464,0.0000,0.0000,0.0000,0.1462,0.0001,200,267.4041
0.1463,0.0000,0.0000,0.0000,0.1462,0.0001,200,267.4042
0.1840,0.0000,0.0000,0.0000,0.1838,0.0001,200,267.6041
0.1840,0.0000,0.0000,0.0000,0.1838,0.0001,200,267.6041
0.2334,0.0000,0.0000,0.0000,0.2331,0.0002,200,267.8050
0.2337,0.0000,0.0000,0.0003,0.2330,0.0001,200,267.8047
0.1611,0.0000,0.0000,0.0000,0.1608,0.0003,200,268.0384
0.1611,0.0000,0.0000,0.0000,0.1610,0.0001,200,268.0384
0.1509,0.0000,0.0000,0.0000,0.1507,0.0001,200,268.2039
0.1510,0.0000,0.0000,0.0000,0.1506,0.0002,200,268.2039
0.1138,0.0000,0.0000,0.0000,0.1135,0.0001,200,268.4044
0.1616,0.0000,0.0000,0.0000,0.1611,0.0004,200,268.4045
0.0432,0.0000,0.0000,0.0000,0.0430,0.0001,200,268.6044
0.0603,0.0000,0.0000,0.0000,0.0601,0.0001,200,268.6045
0.1089,0.0000,0.0000,0.0000,0.1087,0.0002,200,268.8044
0.1089,0.0000,0.0000,0.0000,0.1088,0.0001,200,268.8044
13.1877,0.0004,0.0000,0.0001,13.1859,0.0005,500,289.0082
13.1883,0.0007,0.0000,0.0001,13.1863,0.0006,500,289.0080
0.3900,0.0000,0.0000,0.0000,0.3899,0.0001,200,302.1963
0.3907,0.0000,0.0000,0.0001,0.3900,0.0005,200,302.1959
0.1627,0.0000,0.0000,0.0004,0.1620,0.0002,200,302.5866
0.1640,0.0000,0.0000,0.0000,0.1631,0.0002,200,302.5863
0.0430,0.0000,0.0000,0.0000,0.0426,0.0004,200,302.7503
0.0443,0.0000,0.0000,0.0000,0.0438,0.0004,200,302.7493
0.0869,0.0000,0.0000,0.0000,0.0867,0.0001,200,302.8044
0.0869,0.0000,0.0000,0.0001,0.0867,0.0001,200,302.8045
0.0467,0.0000,0.0000,0.0000,0.0463,0.0003,200,303.0035
0.0467,0.0000,0.0000,0.0000,0.0466,0.0000,200,303.0035
0.0759,0.0000,0.0000,0.0001,0.0755,0.0002,200,303.2045
0.0757,0.0000,0.0000,0.0000,0.0755,0.0002,200,303.2047
0.1006,0.0000,0.0000,0.0000,0.1002,0.0004,200,303.4045
0.1009,0.0000,0.0000,0.0000,0.1005,0.0003,200,303.4044
0.0435,0.0000,0.0000,0.0000,0.0434,0.0001,200,303.6043
0.0436,0.0000,0.0000,0.0000,0.0435,0.0001,200,303.6043
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,303.8050
0.0600,0.0000,0.0000,0.0000,0.0598,0.0001,200,303.8048
0.0779,0.0000,0.0000,0.0000,0.0770,0.0001,200,304.0045
0.0782,0.0000,0.0000,0.0000,0.0770,0.0001,200,304.0045
0.0560,0.0000,0.0000,0.0000,0.0558,0.0002,200,304.2044
0.0560,0.0000,0.0000,0.0000,0.0557,0.0003,200,304.2044
12.1698,0.0005,0.0000,0.0000,12.1668,0.0024,500,324.4066
12.1700,0.0005,0.0000,0.0001,12.1689,0.0004,500,324.4065
0.2408,0.0000,0.0000,0.0001,0.2404,0.0001,200,336.5765
0.2419,0.0000,0.0000,0.0001,0.2414,0.0002,200,336.5765
0.0917,0.0000,0.0000,0.0001,0.0916,0.0001,200,336.8173
0.0907,0.0000,0.0000,0.0000,0.0906,0.0000,200,336.8184
0.0677,0.0000,0.0000,0.0000,0.0675,0.0001,200,337.0039
0.0678,0.0000,0.0000,0.0000,0.0674,0.0000,200,337.0038
0.0603,0.0000,0.0000,0.0000,0.0600,0.0002,200,337.2055
