response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0072,0.0000,0.0000,0.0000,0.0070,0.0002,500,34.2046
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,500,34.2045
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,500,34.4047
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,500,34.4046
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,500,34.4047
0.0078,0.0000,0.0000,0.0000,0.0076,0.0000,500,34.4045
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,500,34.4045
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,500,34.4046
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,500,34.4045
0.0080,0.0000,0.0000,0.0000,0.0078,0.0002,500,34.4046
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,500,34.4046
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,500,34.4046
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,500,34.6047
0.0047,0.0000,0.0000,0.0000,0.0044,0.0003,500,34.6047
0.0049,0.0000,0.0000,0.0000,0.0048,0.0001,500,34.6046
0.0065,0.0000,0.0000,0.0000,0.0064,0.0001,500,34.6047
0.0067,0.0000,0.0000,0.0001,0.0065,0.0001,500,34.6046
0.0075,0.0000,0.0000,0.0000,0.0070,0.0003,500,34.6046
0.0082,0.0000,0.0000,0.0000,0.0080,0.0000,500,34.6045
0.0100,0.0000,0.0000,0.0000,0.0099,0.0000,500,34.6046
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,500,34.6047
0.0107,0.0000,0.0000,0.0000,0.0105,0.0000,500,34.6046
0.0059,0.0000,0.0000,0.0000,0.0058,0.0001,500,34.8049
0.0063,0.0000,0.0000,0.0001,0.0059,0.0001,500,34.8046
0.0066,0.0000,0.0000,0.0000,0.0059,0.0004,500,34.8046
0.0067,0.0000,0.0000,0.0001,0.0064,0.0001,500,34.8045
0.0071,0.0000,0.0000,0.0000,0.0058,0.0012,500,34.8049
0.0074,0.0000,0.0000,0.0001,0.0072,0.0000,500,34.8046
0.0073,0.0000,0.0000,0.0001,0.0072,0.0000,500,34.8047
