response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1158,0.0000,0.0000,0.0000,0.1157,0.0000,500,27.2055
0.0180,0.0000,0.0000,0.0000,0.0177,0.0000,500,27.3040
0.1161,0.0000,0.0000,0.0001,0.1160,0.0000,500,27.2059
0.0180,0.0000,0.0000,0.0000,0.0179,0.0001,500,27.3041
0.0207,0.0000,0.0000,0.0000,0.0206,0.0001,500,27.3041
0.0217,0.0000,0.0000,0.0000,0.0214,0.0000,500,27.3041
0.0217,0.0000,0.0000,0.0000,0.0214,0.0001,500,27.3040
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,500,27.3211
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,500,27.3221
0.0106,0.0000,0.0000,0.0000,0.0102,0.0004,500,27.3213
0.0106,0.0000,0.0000,0.0000,0.0093,0.0013,500,27.4049
0.0108,0.0000,0.0000,0.0000,0.0105,0.0001,500,27.4048
0.0113,0.0000,0.0000,0.0000,0.0111,0.0000,500,27.4047
0.0116,0.0000,0.0000,0.0000,0.0113,0.0000,500,27.4049
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,500,27.4049
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,500,27.4050
0.0118,0.0000,0.0000,0.0000,0.0117,0.0000,500,27.4048
0.0117,0.0000,0.0000,0.0000,0.0117,0.0000,500,27.4051
0.0119,0.0000,0.0000,0.0000,0.0114,0.0005,500,27.4050
0.0119,0.0000,0.0000,0.0000,0.0106,0.0013,500,27.4050
0.0046,0.0000,0.0000,0.0000,0.0045,0.0001,500,27.5043
0.0047,0.0000,0.0000,0.0000,0.0046,0.0001,500,27.5043
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,500,27.5043
0.0054,0.0000,0.0000,0.0000,0.0052,0.0000,500,27.5042
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,500,27.5044
0.0054,0.0000,0.0000,0.0000,0.0053,0.0001,500,27.5043
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,500,27.5043
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,500,27.5042
0.0070,0.0000,0.0000,0.0000,0.0069,0.0000,500,27.5041
0.0070,0.0000,0.0000,0.0000,0.0068,0.0002,500,27.5042
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,500,27.6041
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,500,27.6040
0.0059,0.0000,0.0000,0.0000,0.0058,0.0001,500,27.6040
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,500,27.6039
0.0061,0.0000,0.0000,0.0000,0.0044,0.0015,500,27.6039
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,500,27.6041
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,500,27.6039
0.0069,0.0000,0.0000,0.0000,0.0068,0.0001,500,27.6039
0.0078,0.0000,0.0000,0.0000,0.0076,0.0001,500,27.6039
0.0078,0.0000,0.0000,0.0000,0.0077,0.0000,500,27.6039
0.0054,0.0000,0.0000,0.0000,0.0050,0.0004,500,27.7048
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,500,27.7048
0.0064,0.0000,0.0000,0.0000,0.0057,0.0006,500,27.7047
0.0064,0.0000,0.0000,0.0000,0.0062,0.0002,500,27.7048
0.0083,0.0000,0.0000,0.0000,0.0080,0.0000,500,27.7047
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,500,27.7048
0.0081,0.0000,0.0000,0.0000,0.0062,0.0019,500,27.7048
0.0081,0.0000,0.0000,0.0000,0.0081,0.0000,500,27.7048
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,500,27.7049
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,500,27.7047
0.0056,0.0000,0.0000,0.0000,0.0056,0.0001,500,27.8048
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,500,27.8049
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,500,27.8048
0.0060,0.0000,0.0000,0.0000,0.0056,0.0004,500,27.8048
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,500,27.8049
0.0061,0.0000,0.0000,0.0000,0.0058,0.0001,500,27.8047
0.0061,0.0000,0.0000,0.0001,0.0059,0.0000,500,27.8047
0.0064,0.0000,0.0000,0.0000,0.0061,0.0000,500,27.8047
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,500,27.8049
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,500,27.8049
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,500,27.9049
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,500,27.9048
0.0069,0.0000,0.0000,0.0000,0.0058,0.0011,500,27.9048
0.0076,0.0000,0.0000,0.0000,0.0068,0.0008,500,27.9049
0.0076,0.0000,0.0000,0.0000,0.0076,0.0000,500,27.9049
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,500,27.9048
0.0078,0.0000,0.0000,0.0000,0.0070,0.0008,500,27.9047
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,500,27.9047
0.0087,0.0000,0.0000,0.0000,0.0084,0.0003,500,27.9049
0.0097,0.0000,0.0000,0.0000,0.0097,0.0000,500,27.9048
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,500,28.0042
0.0056,0.0000,0.0000,0.0000,0.0055,0.0001,500,28.0042
0.0058,0.0000,0.0000,0.0000,0.0045,0.0012,500,28.0040
0.0056,0.0000,0.0000,0.0000,0.0043,0.0013,500,28.0042
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,500,28.0042
0.0058,0.0000,0.0000,0.0000,0.0058,0.0000,500,28.0043
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,500,28.0041
0.0064,0.0000,0.0000,0.0000,0.0064,0.0000,500,28.0043
